,symbol,company,sector,2016Q2_weight,2016Q2_vol_shares,2016Q2_vol_$,2016Q2_price_change,2016Q3_weight,2016Q3_vol_shares,2016Q3_vol_shares_change,2016Q3_vol_$,2016Q3_vol_$_change,2016Q3_price_change,2016Q4_weight,2016Q4_vol_shares,2016Q4_vol_shares_change,2016Q4_vol_$,2016Q4_vol_$_change,2016Q4_price_change,2017Q1_weight,2017Q1_vol_shares,2017Q1_vol_shares_change,2017Q1_vol_$,2017Q1_vol_$_change,2017Q1_price_change,2017Q2_weight,2017Q2_vol_shares,2017Q2_vol_shares_change,2017Q2_vol_$,2017Q2_vol_$_change,2017Q2_price_change,2017Q3_weight,2017Q3_vol_shares,2017Q3_vol_shares_change,2017Q3_vol_$,2017Q3_vol_$_change,2017Q3_price_change,2017Q4_weight,2017Q4_vol_shares,2017Q4_vol_shares_change,2017Q4_vol_$,2017Q4_vol_$_change,2017Q4_price_change,2018Q1_weight,2018Q1_vol_shares,2018Q1_vol_shares_change,2018Q1_vol_$,2018Q1_vol_$_change,2018Q1_price_change,2018Q2_weight,2018Q2_vol_shares,2018Q2_vol_shares_change,2018Q2_vol_$,2018Q2_vol_$_change,2018Q2_price_change,2018Q3_weight,2018Q3_vol_shares,2018Q3_vol_shares_change,2018Q3_vol_$,2018Q3_vol_$_change,2018Q3_price_change,2018Q4_weight,2018Q4_vol_shares,2018Q4_vol_shares_change,2018Q4_vol_$,2018Q4_vol_$_change,2018Q4_price_change,2019Q1_weight,2019Q1_vol_shares,2019Q1_vol_shares_change,2019Q1_vol_$,2019Q1_vol_$_change,2019Q1_price_change,2019Q2_weight,2019Q2_vol_shares,2019Q2_vol_shares_change,2019Q2_vol_$,2019Q2_vol_$_change,2019Q2_price_change,2019Q3_weight,2019Q3_vol_shares,2019Q3_vol_shares_change,2019Q3_vol_$,2019Q3_vol_$_change,2019Q3_price_change,2019Q4_weight,2019Q4_vol_shares,2019Q4_vol_shares_change,2019Q4_vol_$,2019Q4_vol_$_change,2019Q4_price_change,2020Q1_weight,2020Q1_vol_shares,2020Q1_vol_shares_change,2020Q1_vol_$,2020Q1_vol_$_change,2020Q1_price_change,2020Q2_weight,2020Q2_vol_shares,2020Q2_vol_shares_change,2020Q2_vol_$,2020Q2_vol_$_change,2020Q2_price_change,2020Q3_weight,2020Q3_vol_shares,2020Q3_vol_shares_change,2020Q3_vol_$,2020Q3_vol_$_change,2020Q3_price_change,2020Q4_weight,2020Q4_vol_shares,2020Q4_vol_shares_change,2020Q4_vol_$,2020Q4_vol_$_change,2020Q4_price_change
286,MA,Mastercard,Information Technology,0.0033013047934345543,243254305,23108784144.931,-5.969,0.0035200186626355018,246963076,1.525,23490282683.20155,1.651,14.143,0.0033858298692081906,242633651,-1.753,25154968519.903744,7.087,1.724,0.0029378949553823166,196397352,-19.056,21460335963.156948,-14.687,7.72,0.003075765231761258,196966884,0.29,23441502350.43375,9.232,7.764,0.0035760525090916075,198254763,0.654,26341318098.776196,12.37,15.548,0.003884353456665851,209143689,5.492,31110186212.7075,18.104,6.592,0.003981804435099134,246256944,17.745,42082220605.26,35.268,15.229,0.004400118943208645,231031978,-6.183,43176250130.95615,2.6,12.529,0.004352755490373318,194513054,-15.807,40615187688.3601,-5.932,13.606,0.005519962017716415,318875432,63.935,63129128396.175995,55.432,-16.115,0.004787266780887301,218386803,-31.513,46529256326.58001,-26.295,27.057,0.006059320123958811,226662431,3.789,56855431332.229996,22.193,11.007,0.006592938290297422,218194787,-3.736,60052970596.485,5.624,0.585,0.006109843321578048,200166097,-8.263,56189688727.479996,-6.433,9.982,0.007829660574666346,401176122,100.422,113064149898.38,101.219,-19.603,0.006278988337330606,319723158,-20.304,89043733993.215,-21.245,28.042,0.0051380346566894525,233007805,-27.122,75665894619.10999,-15.024,14.262,0.005455860021637474,235175329,0.93,77449584255.505,2.357,4.295
287,MAA,Mid-America Apartments,Real Estate,0.00046673786937012087,32457415,3267115686.1945,4.334,0.0006843938403501696,46415494,43.004,4567193051.309151,39.793,-12.261,0.0011054895486034924,89505147,92.835,8213216809.002501,79.831,4.761,0.000644107552765025,47619624,-46.797,4704989350.766451,-42.714,3.51,0.0005732446789935462,42321394,-11.126,4368901875.617499,-7.143,3.618,0.0005348053541780003,37627244,-11.092,3939393484.7198,-9.831,1.021,0.0005275449330215845,40746557,8.29,4225161609.2525,7.254,-6.369,0.00044200726523688477,51736638,26.972,4671411554.234999,10.562,-9.304,0.00041781345549110475,43723302,-15.489,4099802413.3429995,-12.236,10.215,0.00034197731902828505,31554292,-27.832,3190960996.5949993,-22.168,-0.378,0.00034940190644873963,40273551,27.633,3995940142.9353,25.227,-4.52,0.00037543681018055566,35656843,-11.463,3649012343.55,-8.682,15.169,0.00034988841391338774,29084161,-18.433,3283050950.3100004,-10.029,7.898,0.0004635402767869417,34098347,17.24,4222240431.575,28.607,9.695,0.0005191381514181427,35680252,4.639,4774297735.545,13.075,1.564,0.0004408449569972654,50876194,42.589,6366018018.860001,33.339,-22.153,0.0004247839975613068,53761713,5.672,6023956607.555,-5.373,16.772,0.0002654268501141827,33941822,-36.866,3908840911.3149996,-35.112,0.8,0.00034040928314445137,39079320,15.136,4832337587.785,23.626,9.216
288,MAR,Marriott International,Consumer Discretionary,0.002519121850591415,262906310,17633586331.0375,-1.497,0.0023775846277502163,226475216,-13.857,15866431505.585001,-10.022,1.876,0.0019571290433190833,193362495,-14.621,14540458728.245,-8.357,22.78,0.0018026244290894765,151361507,-21.721,13167566046.833002,-9.442,12.993,0.0022997972304593913,174906160,15.555,17527573829.964996,33.112,6.396,0.0018764765584269954,133630054,-23.599,13822186840.03,-21.14,9.591,0.0024028947254287874,156837772,17.367,19245030914.82,39.233,23.0,0.0018509315281308625,139811255,-10.856,19561811776.949997,1.646,0.066,0.001709108394222377,123790941,-11.459,16770658357.715,-14.268,-6.194,0.0018326056664552547,134267587,8.463,17099886098.920002,1.963,5.145,0.0015367060766542683,153641859,14.43,17574562090.995,2.776,-18.173,0.0015692559279826856,129161239,-15.934,15252191836.607498,-13.214,17.213,0.001424573398736131,101207942,-21.642,13366967480.279999,-12.36,11.13,0.001599680856958413,110858915,9.536,14570982350.625,9.007,-12.668,0.0013038088132138327,90340160,-18.509,11990587568.08,-17.709,21.096,0.002085913547268151,299091645,231.073,30121617627.522503,151.211,-50.62,0.0022755202515177026,373357666,24.831,32269660188.357098,7.131,22.471,0.0012672802361624,198315805,-46.883,18662757106.455353,-42.166,6.819,0.0013427948537423527,167642927,-15.467,19061871593.1725,2.139,41.515
289,MAS,Masco,Industrials,0.0009641724230134164,215044660,6749104913.37335,-1.402,0.0012738836477954479,246536672,14.644,8501059187.51535,25.958,10.885,0.0010445849736969584,243083796,-1.401,7760727249.965601,-8.709,-7.354,0.0009044160309065135,197986712,-18.552,6606455359.528999,-14.873,6.585,0.0008691702752401644,182145389,-8.001,6624256246.730001,0.269,11.987,0.000647075227553448,126549361,-30.523,4766376992.364999,-28.047,1.615,0.000779627461225815,153202536,21.061,6244116496.055,31.003,12.667,0.0007828705255033649,193213798,26.117,8273869472.1375,32.507,-8.195,0.0010132807492920755,258965130,34.03,9942836466.2375,20.172,-7.536,0.0007047712792688054,170888109,-34.011,6576160284.715001,-33.86,-1.454,0.0008313548269933361,305900941,79.007,9507801946.39,44.58,-20.994,0.0008973195960644166,246170583,-19.526,8721388508.9575,-8.271,36.778,0.0008840286145906489,215372551,-12.511,8294961672.985,-4.889,-0.734,0.0008317783697093546,188481491,-12.486,7576403688.24,-8.663,4.855,0.000778154501917352,157958389,-16.194,7156363419.37,-5.544,13.452,0.0006662029019842158,230387425,45.853,9620297592.005001,34.43,-28.278,0.0006861984688732538,226407707,-1.727,9731133527.615,1.152,51.829,0.00047711834478826934,126342504,-44.197,7026341550.77,-27.795,9.298,0.0004791721972375114,123770616,-2.036,6802170018.23,-3.19,-1.329
290,MCD,McDonald's,Consumer Discretionary,0.006268828495054956,351157623,43881135974.45375,-3.874,0.005370698998501042,302025844,-13.991,35840502500.83595,-18.324,-3.674,0.004224637148950047,268589591,-11.071,31386873704.527496,-12.426,5.834,0.0039674613339853474,230994856,-13.997,28980972581.125004,-7.665,6.377,0.004220085912258578,223313022,-3.326,32162777838.0845,10.979,18.27,0.004637575290998702,217969486,-2.393,34160529141.182148,6.211,2.145,0.003912259292765628,186599046,-14.392,31333686923.230003,-8.275,10.355,0.004589309588432078,296870916,59.096,48502718220.872505,54.794,-9.987,0.0042296142100314875,255606891,-13.9,41503169220.375,-14.431,-0.998,0.0036080439908459674,210210553,-17.76,33666348638.27385,-18.882,7.237,0.004003681562258055,258456993,22.951,45788164228.3025,36.006,5.464,0.004106397848595056,220479469,-14.694,39911633677.69999,-12.834,8.261,0.0037194747006345738,175869751,-20.233,34900340980.12499,-12.556,8.808,0.004412375154969213,187561402,6.648,40190916974.3,15.159,2.801,0.005478243799143685,254843861,35.872,50381130520.975006,25.355,-6.404,0.004184983276550613,326633091,28.17,60433216994.505,19.952,-16.49,0.003513461967683657,272628726,-16.534,49825187759.26001,-17.553,15.135,0.0026058970482372183,187154026,-31.352,38376061006.8,-22.979,18.675,0.0030033795810637098,196570761,5.032,42634983117.665,11.098,-3.164
291,MCHP,Microchip Technology,Information Technology,0.0009501606162901553,133927248,6651023749.31595,6.773,0.001221679461501626,140313626,4.769,8152682883.064099,22.578,23.05,0.0010935345654868665,128997949,-8.065,8124397454.347498,-0.347,3.368,0.00210751630504149,216152839,67.563,15394698803.360003,89.487,14.37,0.0017079443580220355,165086966,-23.625,13016852284.287502,-15.446,4.382,0.0013892637259162303,121799591,-26.221,10233361404.625,-21.384,15.502,0.0013222742899638635,117160050,-3.809,10590230740.835,3.487,-2.755,0.0017192749562074722,199985504,70.694,18170382088.697502,71.577,3.138,0.0014628188768660132,155801849,-22.093,14353937822.824999,-21.004,-0.044,0.0017759200378778242,190842720,22.491,16570957366.535002,15.445,-12.536,0.001577232354923787,257185513,34.763,18038041480.18,8.853,-9.306,0.0014588829972166436,172117218,-33.077,14179435580.86,-21.391,18.059,0.0017251752192482682,182792728,6.202,16187555568.519999,14.162,3.043,0.0014052100092927938,141712393,-22.474,12799609469.14,-20.929,2.936,0.0013320180465626003,126933683,-10.429,12250016158.5825,-4.294,10.383,0.0015809099251521451,261617179,106.105,22829116926.420002,86.36,-36.056,0.0013267083184541316,208143733,-20.44,18814346555.2666,-17.586,61.767,0.0010713936931678798,151443882,-27.241,15778010017.366,-16.138,-2.254,0.0009893198236791251,111968582,-26.066,14044056983.8302,-10.99,30.194
292,MCK,McKesson Corporation,Health Care,0.0025787585543608255,102952318,18051036945.4925,18.999,0.0026363024205439873,96483240,-6.284,17592943399.5161,-2.538,-10.886,0.0031277977325323966,165067415,71.084,23237922913.3798,32.087,-15.504,0.002378267090272577,119409001,-27.66,17372442358.38495,-25.241,5.598,0.0022263912110247874,111639410,-6.507,16968120410.262053,-2.327,11.116,0.0021378875049192564,101319950,-9.244,15747748301.599247,-7.192,-7.142,0.0024620532555731283,134302673,32.553,19718837665.259304,25.217,1.523,0.0016170009884511258,109460626,-18.497,17089486292.9725,-13.334,-10.268,0.0016866687013455811,113396334,3.596,16550468448.074999,-3.154,-5.724,0.0013950698348693953,100208337,-11.63,13017276827.725151,-21.348,-0.398,0.0011710584088344223,108220655,7.996,13392827054.50815,2.885,-16.921,0.0012193710687165352,96217335,-11.092,11851528567.415998,-11.508,6.554,0.0011924614631517445,89598535,-6.879,11189029370.8825,-5.59,13.75,0.0015633948746934549,100119956,11.743,14240464919.69,27.272,1.23,0.001495853782330802,97090708,-3.026,13756745302.150002,-3.397,0.64,0.0032005441159813353,320957691,230.575,46217431296.645,235.962,-2.768,0.0010440698966206624,103380092,-67.79,14806188059.355001,-67.964,17.599,0.0007102745708324629,68919490,-33.334,10459945177.145,-29.354,-2.927,0.0008195001828851027,69359618,0.639,11633353533.640001,11.218,16.373
293,MCO,Moody's,Financials,0.0010438045886015895,76131566,7306521644.245999,-2.018,0.0008622837107279275,54833024,-27.976,5754312706.67,-21.244,15.82,0.0008641254629119337,63574720,15.942,6420006219.0013,11.569,-12.689,0.0009743303752963921,66786654,5.052,7117156164.709899,10.859,17.479,0.0007301714333037706,47604964,-28.721,5564896564.0360985,-21.81,8.122,0.0008747374941498829,49100521,3.142,6443344589.529401,15.786,14.041,0.0008153542341176668,44485533,-9.399,6530255893.4719,1.349,5.829,0.0007650466819321324,50185158,12.812,8085495851.729,23.816,8.986,0.0007909164564543406,45937318,-8.464,7760882648.244999,-4.015,6.275,0.0009333245551735458,49571515,7.911,8708771275.199202,12.214,-1.479,0.0011067333766873455,84283437,70.024,12657172859.7025,45.338,-16.702,0.0010044227073401674,59566941,-29.325,9762364152.474901,-22.871,30.841,0.001194957744502408,58986005,-0.975,11212452320.985,14.854,6.849,0.0011309107130533552,48910761,-17.081,10301104728.705,-8.128,3.21,0.0010360131004169167,42998791,-12.087,9527781739.415,-7.507,15.539,0.0012119608878275914,75749595,76.167,17501311351.31,83.687,-11.388,0.0010644021822277504,60022840,-20.762,15094524736.19,-13.752,36.052,0.0007556590890878149,39029641,-34.975,11128305825.74,-26.276,5.542,0.0009142749020860447,46523460,19.2,12978744099.185,16.628,-1.306
294,MDLZ,Mondelez International,Consumer Staples,0.0031211398618375876,503545852,21847648692.35465,13.803,0.003135532897104437,476400834,-5.391,20924478298.1675,-4.225,-2.983,0.0031568335265115305,543167605,14.015,23453643877.429993,12.087,1.418,0.0030147211591802733,497934270,-8.328,22021525579.980247,-6.106,-3.646,0.002714216374233991,458959265,-7.827,20686009731.554993,-6.065,0.116,0.0029407627522452253,513314619,11.843,21661753263.684998,4.717,-6.313,0.002695013193448231,513535439,0.043,21584637759.984997,-0.356,5.419,0.0024277766645666114,590482308,14.984,25658274996.635,18.873,-2.841,0.0022030889578337084,538865465,-8.741,21617851956.25,-15.747,-1.371,0.001840852532052566,402305245,-25.342,17176836893.61,-20.543,4.96,0.0019291256623463558,518710494,28.935,22062474567.714996,28.443,-6.95,0.0022794119520465673,484374273,-6.62,22154466806.42,0.417,25.693,0.002236365195774122,403760196,-16.643,20984121191.975002,-5.283,7.843,0.0021528849480756886,358928742,-11.103,19609941848.64,-6.549,1.747,0.0021381018556962403,367799911,2.472,19663233804.2,0.272,-0.452,0.0021211820989985608,577052684,56.893,30630912862.165,55.778,-9.045,0.0016182256302024916,445742220,-22.755,22948418569.290054,-25.081,5.684,0.001439775010280618,380420127,-14.655,21203022455.53845,-7.606,12.515,0.0014528999986473902,360991459,-5.107,20624887811.233,-2.727,1.458
295,MDT,Medtronic,Health Care,0.003851267698600728,333285290,26958466273.184998,16.376,0.0034973728852419252,268195386,-19.53,23339159702.462097,-13.425,-0.438,0.004070323301024468,390257104,45.512,30240401454.975,29.569,-17.213,0.003499042817381632,330292909,-15.365,25559332634.7195,-15.48,14.644,0.0029772248983410137,268765557,-18.628,22690491371.5625,-11.224,9.771,0.003297537711113084,293840020,9.329,24289769115.611996,7.048,-12.421,0.0034193587554521105,341947955,16.372,27385995841.2425,12.747,3.314,0.0026933372639809387,345340020,0.992,28464886901.054302,3.94,-2.361,0.002603871614150037,305480815,-11.542,25550539331.4336,-10.238,7.308,0.0028905468512030906,290683613,-4.844,26971444443.239998,5.561,16.69,0.002884556239610462,353172242,21.497,32989270692.788803,22.312,-7.889,0.003354895550181662,365245749,3.419,32607498630.85185,-1.157,1.754,0.0034023587130362462,350678846,-3.988,31924798198.359997,-2.094,6.286,0.0033053296570974746,287358019,-18.057,30107192873.545,-5.693,10.51,0.003013858252007806,251767174,-12.386,27717201266.19,-7.938,4.236,0.0029771246020659026,427572986,69.829,42991143621.635,55.106,-21.213,0.0027039032896463934,400301884,-6.378,38344655592.88001,-10.808,5.269,0.002008846316445575,294417986,-26.451,29583520517.57,-22.848,13.227,0.0021915186184013774,282655117,-3.995,31110073427.515,5.16,13.201
296,MET,MetLife,Financials,0.002593769291992322,420682593,18156110520.181,-8.835,0.0030282277713409972,481128442,14.369,20208394669.323196,11.304,12.31,0.0029341317275771097,425177789,-11.629,21799084446.530003,7.871,21.566,0.002760120187772744,377475079,-11.219,20161750991.055004,-7.511,-3.083,0.0023576284637228315,344892251,-8.632,17968326256.864998,-10.879,3.817,0.002344131661042044,342478635,-0.7,17266949406.3459,-3.903,-6.278,0.0017265094291437622,262321592,-23.405,13827791532.8441,-19.918,-2.657,0.002031223148469487,446032474,70.033,21467247331.115,55.247,-9.683,0.0017193321098111245,363474513,-18.509,16870978759.782501,-21.411,-4.803,0.0015262170292495434,311018060,-14.432,14241000036.238,-15.589,7.873,0.0017689189258715112,475208606,52.791,20230267823.467,42.057,-12.601,0.0016151867370193475,355447465,-25.202,15698610740.08,-22.4,4.826,0.0014773948534901101,295535015,-16.856,13862598430.98,-11.695,16.187,0.002011768120794685,387428868,31.094,18324553709.660004,32.187,-5.755,0.0015912883882154335,302840570,-21.833,14634417693.445,-20.138,7.147,0.0014049680264422864,492384010,62.589,20288429367.944996,38.635,-40.386,0.0010679856561121692,432719884,-12.117,15145342778.555002,-25.35,28.32,0.0009023647456103935,349690104,-19.188,13288784586.234999,-12.258,1.808,0.0010962994496034391,358853086,2.62,15562704368.255,17.112,26.074
297,MGM,MGM Resorts International,Consumer Discretionary,0.0013970212846155467,428548038,9779001131.99435,6.947,0.0012153247144411196,333894614,-22.087,8110275492.894249,-17.064,14.569,0.0016258823977563124,430880158,29.047,12079467106.299198,48.94,9.495,0.0021783671531962613,578972264,34.37,15912240454.0206,31.73,-5.55,0.0018881420888081876,468334541,-19.109,14390203373.0335,-9.565,12.676,0.00266490856862598,599851537,28.082,19629802451.687954,36.411,5.061,0.0019911941686015285,498214248,-16.944,15947678825.3,-18.758,6.507,0.0016682600825154523,502455735,0.851,17631224728.297504,10.557,6.186,0.002085859060405937,634856608,26.351,20467531376.3984,16.087,-17.762,0.00176783731087154,568838039,-10.399,16495538134.942497,-19.406,-0.993,0.0012559229676510793,552801130,-2.819,14363381854.093151,-12.926,-13.233,0.0014140347350772543,499830185,-9.582,13743538360.0875,-4.315,7.454,0.0011219542091719984,396368176,-20.699,10527450141.685001,-23.401,9.674,0.0010814308160639239,342588384,-13.568,9850408139.69,-6.431,-4.971,0.0009293158013245885,283226197,-17.328,8546531041.4,-13.237,19.29,0.001379581859104361,1064300511,275.778,19921840624.81,133.099,-64.797,0.0021544511645641617,1846365897,73.482,30552752464.64,53.363,52.589,0.0016234118142656004,1225637741,-33.619,23907372267.665,-21.751,28.319,0.0011040805091868113,622047040,-49.247,15673161716.3925,-34.442,43.619
298,MHK,Mohawk Industries,Consumer Discretionary,0.0008567686186151595,30886398,5997289650.17205,0.032,0.0009614710480980574,31225104,1.097,6416223570.4249,6.985,5.838,0.0010632750536255554,40576356,29.948,7899584897.986849,23.119,0.105,0.0010158129044188337,33979679,-16.257,7420172108.1282,-6.069,13.744,0.0008517548912567259,27511073,-19.037,6491527402.4197,-12.515,5.087,0.0009869280987983996,29233438,6.261,7269744201.175851,11.988,2.323,0.001033954487927922,30917335,5.76,8281047802.099999,13.911,11.416,0.0010932981139280568,45108060,45.899,11554664014.1531,39.531,-15.651,0.0012387977982076142,55745408,23.582,12155726762.7148,5.202,-7.184,0.0014130382776341894,67894999,21.795,13184938824.125753,8.467,-17.362,0.0009872891571966812,85836872,26.426,11291147252.2425,-14.363,-33.511,0.0008010513676280146,59719371,-30.427,7785721189.37,-31.046,9.753,0.0006727527514081825,45618506,-23.612,6312531287.134999,-18.922,16.082,0.0006664778293418012,47648800,4.451,6070733825.549999,-3.83,-16.732,0.0006815146970441528,45855525,-3.764,6267607314.065001,3.243,9.078,0.00045639263942605346,58360232,27.27,6590534200.620001,5.152,-44.167,0.00034512944346327143,55606834,-4.718,4894357610.804998,-25.737,40.03,0.0004301208517466977,74265262,33.554,6334227232.075001,29.419,-3.833,0.00034901853836154104,41134181,-44.612,4954551727.200001,-21.781,42.029
299,MKC,McCormick & Company,Consumer Staples,0.0006815363555170938,97609084,4770682355.01585,7.465,0.0005825531327250631,76622978,-21.5,3887575344.686,-18.511,-6.337,0.000546277838753094,86770412,13.243,4058562410.9249,4.398,-6.135,0.0006576686557404501,99508918,14.681,4804048653.5337,18.368,4.533,0.0005013008223418218,75920118,-23.705,3820592119.2727504,-20.471,-0.703,0.0009559757458189411,146326562,92.738,7041748171.009999,84.31,4.874,0.0007567893054082711,121760176,-16.789,6061203357.9575,-13.925,-0.245,0.0006727035382893942,135313300,11.131,7109555268.634999,17.296,4.294,0.0006982415722888376,129971042,-3.948,6851508599.217751,-3.63,9.076,0.000642162826468332,97338940,-25.107,5991966188.12655,-12.545,13.49,0.000946624050872989,150715702,54.836,10826080153.934,80.677,5.485,0.0011659799455471947,170513060,13.136,11332600049.492498,4.679,9.152,0.0009255383229468415,112940330,-33.764,8684452956.625,-23.368,2.932,0.0008765604971963635,99234026,-12.136,7984309794.26,-8.062,0.813,0.0007519097092314849,83732984,-15.621,6915000972.885,-13.393,6.923,0.0006936810906317528,133894830,59.907,10017096151.86,44.86,-16.626,0.0005677219184342359,97732662,-27.008,8050991142.415,-19.627,30.794,0.0004486966870134701,67895740,-30.529,6607786537.8550005,-17.926,8.248,0.0004049959828132662,61009823,-10.142,5749189013.215,-12.994,-1.818
300,MKTX,MarketAxess,Financials,0.00042088337671096753,21868456,2946139090.8062,15.477,0.00042204561536541283,17405451,-20.408,2816454047.6375,-4.402,14.35,0.0003252576474587962,15201887,-12.66,2416496456.922501,-14.201,-11.494,0.00031670160477006477,12877015,-15.293,2313398859.27,-4.266,25.169,0.0002670420954738134,10590397,-17.757,2035222924.06225,-12.025,7.488,0.000335076425854641,12952493,22.304,2468183758.04,21.273,-8.523,0.0003863974856738605,16463639,27.108,3094697191.0620003,25.384,9.647,0.00031436881844784333,16232935,-1.401,3322447946.6450005,7.359,7.452,0.0002496155379490063,11816230,-27.208,2449357174.6949997,-26.279,-9.03,0.0002482653509468247,11988196,1.455,2316542669.9300003,-5.422,-9.068,0.0002903200392582318,16056975,33.94,3320249482.785,43.328,18.854,0.00035590003195696575,15336189,-4.489,3459127007.435,4.183,17.59,0.0009924716574849291,31206256,103.481,9312497609.79,169.215,29.537,0.0009381892756934833,24067187,-22.877,8545666667.33,-8.234,1.591,0.0007094028073265463,17824794,-25.937,6524082669.24,-23.656,16.445,0.0004971162834683603,20836686,16.897,7178603651.460002,10.032,-12.541,0.0006085625206145224,18561616,-10.919,8630160830.475,20.221,56.337,0.0004382456726877239,13101761,-29.415,6453878399.535,-25.217,-3.713,0.0006482901675082328,16813278,28.328,9202912785.759998,42.595,17.906
